eng_text,fr_text,eng_context,fr_context,eng_mID
she,elle," cares for you?"" said Alice, (she had grown to her full size","e bien de vous, >> dit Alice (elle avait alors atteint toute",M_3230
she,elle,""" And in she went.

Once more she found herself in the long ","out de suite. >> Elle entra.

Elle se retrouva encore dans l",M_1962
she,elle,"s well go in at once."" And in she went.

Once more she found","en d'entrer tout de suite. >> Elle entra.

Elle se retrouva ",M_1961
she,elle,ake out what it was: at first she thought it must be a walru,ote pour voir ce que c'etait. Elle pensa d'abord que ce deva,M_402
she,elle,"to it. ""That's very curious!"" she thought. ""But everything's","a qui est curieux, >> pensa-t-elle. << Mais tout est curieux",M_1958
she,elle,"ife!""

Just as she said this, she noticed that one of the tr"," ! >>
Comme elle disait cela, elle s'apercut qu'un des arbre",M_1957
she,elle," at in all my life!""

Just as she said this, she noticed tha"," assiste de ma vie ! >>
Comme elle disait cela, elle s'aperc",M_1956
she,elle," it would all come wrong, and she went on in a trembling voi",nt lui venir tout de travers. Elle continua donc d'une voix ,M_2823
she,elle,"way she put it. She felt that she was dozing off, and had ju",tait la maniere de les poser. Elle s'assoupissait et commenc,M_101
she,elle,as quite pleased to find that she knew the name of nearly ev,fut toute contente de voir qu'elle savait le nom de presque ,M_2864
she,elle,"about it in less than no time she'd have everybody executed,","ecidait pas en moins de rien, elle ferait trancher la tete a",M_2272
child,enfant,"ntured to remark.

""Tut, tut, child!"" said the Duchess. ""Eve","dire Alice.

<< Bah, bah, mon enfant ! >> dit la Duchesse. <",M_2323
he,il,"e watched the White Rabbit as he fumbled over the list, feel",dait le Lapin Blanc tandis qu'il tournait la liste dans ses ,M_3058
he,il,"--"" you can't swim, can you?"" he added, turning to the Knave","r, n'est-ce pas ? >> ajouta-t-il en se tournant vers le Vale",M_3195
he,il," had fits, my dear, I think?"" he said to the Queen.

""Never!","je crois, mon epouse ? >> dit-il a la Reine.

<< Jamais ! >>",M_3209
he,il,"that!"" He got behind Alice as he spoke.

""A cat may look at ",ne me regardez pas ainsi ! >> Il s'etait mis derriere Alice ,M_2214
it,il,"in a natural way.

""I thought it would,"" said the Cat, and v"," doutais, >> dit le Chat ; et il disparut de nouveau.

Alice",M_1597
he,il," she stood watching them, and he checked himself suddenly: t","restait la a les regarder, et il se retint tout a coup. Les ",M_2004
he,il,","" said the King eagerly, and he hurried off.

Alice thought","le Roi avec empressement ; et il s'en alla precipitamment.

",M_2232
he,il,"ter wouldn't suit the works!"" he added looking angrily at th",en au mouvement ! >> ajouta-t-il en regardant le Lievre avec,M_1722
he,il,"lf as she ran. ""How surprised he'll be when he finds out who",ait-elle en courant. << Comme il sera etonne quand il saura ,M_743
it,il,", and he says it's so useful, it's worth a hundred pounds! H","t pas pour mille francs, tant il lui est utile ; il tue tous",M_487
he,il,"gs to a farmer, you know, and he says it's so useful, it's w",en oublie plus de la moitie ! Il appartient a un fermier qui,M_486
he,il," ""How surprised he'll be when he finds out who I am! But I'd",<< Comme il sera etonne quand il saura qui je suis ! Mais je,M_744
he,il,"ched Hatter trembled so, that he shook both his shoes off.

",it a trembler si fortement qu'il en perdit ses deux souliers,M_2959
he,il," kept on good terms with him, he'd do almost anything you li","ement vous saviez le menager, il ferait de la pendule tout c",M_1790
he,il," again,"" said the Hatter, and he poured a little hot tea upo","rmi, >> dit le Chapelier ; et il lui versa un peu de the cha",M_1747
he,il,"ily. ""Consider your verdict,"" he said to the jury, in a low,"," carnet. << Deliberez, >> dit-il aux jures d'une voix faible",M_3129
he,il,"e_."" He unfolded the paper as he spoke, and added ""It isn't ",ien d'ecrit a l'exterieur. >> Il deplia le papier tout en pa,M_3140
I,j',"ited,"" said the March Hare.

""I didn't know it was _your_ ta","nvitee, >> dit le Lievre.

<< J'ignorais que ce fut votre ta",M_1661
I,j'," course, of course; just what I was going to remark myself.""","doute, c'est justement ce que j'allais dire. >>
<< Avez-vous",M_1751
I,j',"There are no mice in the air, I'm afraid, but you might catc"," pas de souris dans les airs, j'en ai bien peur ; mais tu po",M_92
I,j',"end? ""I wonder how many miles I've fallen by this time?"" she","e de savoir combien de milles j'ai deja faits, >> dit-elle t",M_55
I,j',"ou know the song, perhaps?""

""I've heard something like it,""","ut-etre cette chanson ? >>
<< J'ai entendu chanter quelque c",M_1816
I,j',"turning to Alice again.

""No, I give it up,"" Alice replied: "," nouveau vers Alice.

<< Non, j'y renonce, >> repondit Alice",M_1756
I,j',"emper of your flamingo. Shall I try the experiment?""

""He mi","otre flamant. Voulez-vous que j'essaie ? >>
<< Il pourrait m",M_2357
I,j',"e read that in some book, but I don't remember where.""

""Wel","rder un roi, >> dit Alice. << J'ai lu quelque chose comme ce",M_2217
I,j',"f ""It's the Cheshire Cat: now I shall have somebody to talk ","'est le Grimacon ; maintenant j'aurai a qui parler. >>
<< Co",M_2164
I,j',"to itself, ""Oh dear! Oh dear! I shall be late!"" (when she th",Lapin qui se disait : << Ah ! j'arriverai trop tard ! >> (En,M_14
I,j',"better not talk!"" said Five. ""I heard the Queen say only yes"," taire, vous, >> dit Cinq. << J'ai entendu la Reine dire pas",M_1988
I,j',"h it to make it stop.

""Well, I'd hardly finished the first "," le faire taire.

<< Eh bien, j'avais a peine fini le premie",M_1822
I,j',"ent to school every day--""

""_I've_ been to a day-school, to","s a l'ecole. >>
<< Moi aussi, j'y ai ete tous les jours, >> ",M_2556
I,j',"Rome--no, _that's_ all wrong, I'm certain! I must have been "," Mais non, ce n'est pas cela, j'en suis bien sure ! Je dois ",M_329
I,j'," grow large again, for really I'm quite tired of being such ",u l'effet de cette bouteille. J'espere bien qu'elle me fera ,M_789
I,j',"he baby at her as she spoke. ""I must go and get ready to pla", jeta le bebe. << Il faut que j'aille m'appreter pour aller ,M_1458
I,j',"as, I shouldn't want _yours_: I don't like them raw.""

""Well","eufs justement, et quand meme j'en chercherais je ne voudrai",M_1272
I,j',"nour, at all, at all!"" ""Do as I tell you, you coward!"" and a","s a autre, comme : << Maitre, j'osons point. >> -- << Fais c",M_877
I,j',"t you never tasted an egg!""

""I _have_ tasted eggs, certainl","mange d'oeufs. >>
<< Si fait, j'ai mange des oeufs, >> dit A",M_1256
I,j',"ng back to yesterday, because I was a different person then.","ler de la journee d'hier, car j'etais une personne tout a fa",M_2768
I,j',"rom what _I_ used to say when I was a child,"" said the Gryph","t de ce que je recitais quand j'etais petit, moi, >> dit le ",M_2804
I,j',"e at last, with a deep sigh, ""I was a real Turtle.""

These w","it enfin la Fausse-Tortue, << j'etais une vraie Tortue. >>
C",M_2519
I,j'," said the Cat.

""--so long as I get _somewhere_,"" Alice adde","> dit le Chat.

<< Pourvu que j'arrive quelque part, >> ajou",M_1541
I,j',"said the Caterpillar.

""Well, I should like to be a _little_","ant ? >> dit la Chenille.

<< J'aimerais bien a etre un peti",M_1153
I,j'," the poor animal's feelings. ""I quite forgot you didn't like",la peine au pauvre animal. << J'oubliais que vous n'aimez pa,M_436
I,j',"thick wood.

""The first thing I've got to do,"" said Alice to","fu.

<< La premiere chose que j'aie a faire, >> dit Alice en",M_970
I,j',"and see after some executions I have ordered;"" and she walke",ler a quelques executions que j'ai ordonnees ; >> et elle pa,M_2465
I,j',"oud as she could, ""If you do, I'll set Dinah at you!""

There",": << Si vous osez faire cela, j'envoie Dinah a votre poursui",M_936
I,j',"g it tricks very much, if--if I'd only been the right size t",plein de jolis tours si -- si j'avais ete assez grande pour ,M_1009
I,j',"ooking at them with one eye; ""I seem to see some meaning in ","un oeil ; << il me semble que j'y vois quelque chose, apres ",M_3192
I,j'," on in a trembling voice:--

""I passed by his garden, and ma","
<< Passant pres de chez lui, j'ai vu, ne vous deplaise,
Une",M_2824
I,j',"ow we shall get on better.""

""I'd rather finish my tea,"" sai","nant ca va mieux aller. >>
<< J'aimerais bien aller finir de",M_3010
I,j'," grow up, I'll write one--but I'm grown up now,"" she added i"," quoi ! Quand je serai grande j'en ferai un, moi. -- Mais je",M_825
I,je,"us get to the shore, and then I'll tell you my history, and ","mblante : << Gagnons la rive, je vous conterai mon histoire,",M_502
I,je," as it happens; and if I was, I shouldn't want _yours_: I do"," ne voudrais pas des votres ; je ne les aime pas crus. >>
<<",M_1270
I,je,"hing's curious today. I think I may as well go in at once."" ",eux aujourd'hui. Je crois que je ferai bien d'entrer tout de,M_1960
I,je,"now and then; such as, ""Sure, I don't like it, yer honour, a","s point. >> -- << Fais ce que je te dis, capon ! >> Alice et",M_875
I,je," this time?"" she said aloud. ""I must be getting somewhere ne","ts, >> dit-elle tout haut. << Je dois etre bien pres du cent",M_58
I,je,"ng; ""and don't be nervous, or I'll have you executed on the ",e soyez pas agite ; sans cela je vous fais executer sur-le-c,M_2927
I,je,zzling all these changes are! I'm never sure what I'm going ,ngements sont embarrassants ! Je ne suis jamais sure de ce q,M_1289
I,je," after that into a butterfly, I should think you'll feel it ","le bien, et ensuite papillon, je crois bien que vous vous se",M_1066
I,je,"nges are! I'm never sure what I'm going to be, from one minu",ne suis jamais sure de ce que je vais devenir d'une minute a,M_1290
I,je,"fall _never_ come to an end? ""I wonder how many miles I've f", chute n'en finira donc pas ! Je suis curieuse de savoir com,M_54
I,je,"e upon them _this_ size: why, I should frighten them out of ", presenter a eux grande comme je suis. Ils deviendraient fou,M_1297
I,je,"r two reasons. First, because I'm on the same side of the do","ons : premierement, parce que je suis du meme cote de la por",M_1321
I,je,"'re growing too.""

""Yes, but _I_ grow at a reasonable pace,""","s grandissez. >>
<< Oui, mais je grandis raisonnablement, mo",M_2950
I,je,"to the sea, ""and in that case I can go back by railway,"" she",e dans la mer. << Dans ce cas je retournerai chez nous en ch,M_383
I,je,"self with one of the leaves: ""I should have liked teaching i",des feuilles de la plante. << Je lui aurais volontiers ensei,M_1007
I,je," different,"" said Alice; ""all I know is, it would feel very "," >> dit Alice. << Tout ce que je sais, c'est que cela me sem",M_1072
I,je,"e, then,"" said Alice, ""how am I to get in?""

""There might be","e.

<< Eh bien ! comment puis-je entrer, s'il vous plait ? >",M_1325
I,je,"ay anything about it, even if I fell off the top of the hous",mberais du haut des toits que je ne ferais pas entendre une ,M_53
I,je,"inside_, you might knock, and I could let you out, you know.",ieur vous pourriez frapper et je pourrais vous laisser sorti,M_1331
I,je,""" Alice thought to herself.

""I dare say you're wondering wh","partout ! >> pensa Alice.

<< Je parie que vous vous demande",M_2349
I,je,"t in?"" she repeated, aloud.

""I shall sit here,"" the Footman"," repeta-t-elle tout haut.

<< Je vais rester assis ici, >> d",M_1346
I,je,dare say you're wondering why I don't put my arm round your ,e vous vous demandez pourquoi je ne passe pas mon bras autou,M_2351
I,je,"ays and days.""

""But what am _I_ to do?"" said Alice.

""Anyth"," ! >>
<< Mais que faut-il que je fasse ? >> dit Alice.

<< T",M_1362
I,je,"ll all think me at home! Why, I wouldn't say anything about ", me trouver brave chez nous ! Je tomberais du haut des toits,M_52
I,je,"a pause: ""the reason is, that I'm doubtful about the temper ",use : << La raison en est que je ne me fie pas trop a votre ,M_2355
I,je,"ave done that?"" she thought. ""I must be growing small again.",ce gant ? >> pensa-t-elle. << Je rapetisse donc de nouveau ?,M_364
I,je, I _never_ get any older than I am now? That'll be a comfort, donc jamais plus vieille que je ne le suis maintenant ? D'u,M_829
I,je," then,"" thought Alice, ""shall I _never_ get any older than I",", >> pensa Alice, << ne serai-je donc jamais plus vieille qu",M_828
I,je," his spectacles. ""Where shall I begin, please your Majesty?""","nettes. << Par ou commencerai-je, s'il plait a Votre Majeste",M_3158
I,je,"lice thoughtfully: ""but then--I shouldn't be hungry for it, ","air pensif ; << mais alors -- je n'aurais pas encore faim, c",M_1798
