eng_source,eng_idColName,eng_iden,eng_text,eng_startByte,eng_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID,eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng,translations,occurrences,occurrences_tuple,fr_text,fr_startByte,fr_endByte
pdnc,qID,Q442-0,You,169080,169083,0,509,14,M_1766,"""You have been abroad then?"" said Henry, a little surprised.",-- Vous avez ete en France ! reprit Henri avec surprise.,962,aligned,191179,191235,169080,169139,"-- Vous avez ete en France ! reprit Henri avec surprise.
","You have been abroad then?"" said Henry, a little surprised.
",['Toi'],"[(None, None, None)]","((None, None, None),)",Vous,191182.0,191186.0
exp,exp_name,henry,Henry,169113,169118,4,509,14,M_1767,"""You have been abroad then?"" said Henry, a little surprised.",-- Vous avez ete en France ! reprit Henri avec surprise.,962,aligned,191179,191235,169080,169139,"-- Vous avez ete en France ! reprit Henri avec surprise.
","You have been abroad then?"" said Henry, a little surprised.
",['Henri'],"[('Henri', 191215, 191220)]","(('Henri', 191215, 191220),)",Henri,191215.0,191220.0
pdnc,qID,Q443-0,you,169305,169308,4,510,14,M_1768,"But you never read novels, I dare say?",Je suis sure que vous ne lisez jamais de romans ?,966,aligned,191415,191464,169301,169339,"Je suis sure que vous ne lisez jamais de romans ?
","But you never read novels, I dare say?""","['tu', 'vous']","[('vous', 191432, 191436)]","(('vous', 191432, 191436),)",vous,191432.0,191436.0
pdnc,qID,Q445-0,you,169394,169397,4,512,14,M_1769,Because they are not clever enough for you gentlemen read better books.,Parce que ce ne sont pas des livres assez savans pour vous. ~~~ Les hommes en lisent de meilleurs que les romans.,968,aligned,191503,191612,169355,169426,"Parce que ce ne sont pas des livres assez savans pour vous. Les hommes en lisent de meilleurs que les romans.
","Because they are not clever enough for you gentlemen read better
books.""","['tu', 'vous']","[('vous', 191557, 191561)]","(('vous', 191557, 191561),)",vous,191557.0,191561.0
exp,exp_name,miss tilney,Miss Tilney,169782,169793,1,514,14,M_1770,"""Yes,"" added Miss Tilney, ""and I remember that you undertook to read it aloud to me, and that when I was called away for only five minutes to answer a note, instead of waiting for me, you took the volume into the Hermitage Walk, and I was obliged to stay till you had finished it.""","-- Oui, ajouta Miss Tilney, je me rappelle fort bien que vous me le lisiez haut, qu'on m'appela, que je fus obligee de repondre a un billet, ce qui me retint au plus dix minutes ; qu'au lieu de m'attendre, vous allates avec le volume dans l'hermitage du jardin ; que vous ne voulutes pas revenir, et qu'il me fallut attendre pour avoir le livre jusqu'a ce que vous l'eussiez fini.",990,aligned,192059,192439,169770,170049,"-- Oui, ajouta Miss Tilney, je me rappelle fort bien que vous me le lisiez haut, qu'on m'appela, que je fus obligee de repondre a un billet, ce qui me retint au plus dix minutes ; qu'au lieu de m'attendre, vous allates avec le volume dans l'hermitage du jardin ; que vous ne voulutes pas revenir, et qu'il me fallut attendre pour avoir le livre jusqu'a ce que vous l'eussiez fini.
","Yes,"" added Miss Tilney, ""and I remember that you undertook to read it
aloud to me, and that when I was called away for only five minutes to
answer a note, instead of waiting for me, you took the volume into the
Hermitage Walk, and I was obliged to stay till you had finished it.""",['Mlle Tilney'],"[(None, None, None)]","((None, None, None),)",Miss Tilney,192074.0,192085.0
pdnc,qID,Q447-1,you,169816,169819,4,514,14,M_1771,"""Yes,"" added Miss Tilney, ""and I remember that you undertook to read it aloud to me, and that when I was called away for only five minutes to answer a note, instead of waiting for me, you took the volume into the Hermitage Walk, and I was obliged to stay till you had finished it.""","-- Oui, ajouta Miss Tilney, je me rappelle fort bien que vous me le lisiez haut, qu'on m'appela, que je fus obligee de repondre a un billet, ce qui me retint au plus dix minutes ; qu'au lieu de m'attendre, vous allates avec le volume dans l'hermitage du jardin ; que vous ne voulutes pas revenir, et qu'il me fallut attendre pour avoir le livre jusqu'a ce que vous l'eussiez fini.",990,aligned,192059,192439,169770,170049,"-- Oui, ajouta Miss Tilney, je me rappelle fort bien que vous me le lisiez haut, qu'on m'appela, que je fus obligee de repondre a un billet, ce qui me retint au plus dix minutes ; qu'au lieu de m'attendre, vous allates avec le volume dans l'hermitage du jardin ; que vous ne voulutes pas revenir, et qu'il me fallut attendre pour avoir le livre jusqu'a ce que vous l'eussiez fini.
","Yes,"" added Miss Tilney, ""and I remember that you undertook to read it
aloud to me, and that when I was called away for only five minutes to
answer a note, instead of waiting for me, you took the volume into the
Hermitage Walk, and I was obliged to stay till you had finished it.""","['tu', 'vous']","[('vous', 192116, 192120), ('vous', 192265, 192269), ('vous', 192326, 192330), ('vous', 192419, 192423)]","(('vous', 192116, 192120), ('vous', 192265, 192269), ('vous', 192326, 192330), ('vous', 192419, 192423))",vous,192116.0,192120.0
pdnc,qID,Q447-1,you,169953,169956,4,514,14,M_1772,"""Yes,"" added Miss Tilney, ""and I remember that you undertook to read it aloud to me, and that when I was called away for only five minutes to answer a note, instead of waiting for me, you took the volume into the Hermitage Walk, and I was obliged to stay till you had finished it.""","-- Oui, ajouta Miss Tilney, je me rappelle fort bien que vous me le lisiez haut, qu'on m'appela, que je fus obligee de repondre a un billet, ce qui me retint au plus dix minutes ; qu'au lieu de m'attendre, vous allates avec le volume dans l'hermitage du jardin ; que vous ne voulutes pas revenir, et qu'il me fallut attendre pour avoir le livre jusqu'a ce que vous l'eussiez fini.",990,aligned,192059,192439,169770,170049,"-- Oui, ajouta Miss Tilney, je me rappelle fort bien que vous me le lisiez haut, qu'on m'appela, que je fus obligee de repondre a un billet, ce qui me retint au plus dix minutes ; qu'au lieu de m'attendre, vous allates avec le volume dans l'hermitage du jardin ; que vous ne voulutes pas revenir, et qu'il me fallut attendre pour avoir le livre jusqu'a ce que vous l'eussiez fini.
","Yes,"" added Miss Tilney, ""and I remember that you undertook to read it
aloud to me, and that when I was called away for only five minutes to
answer a note, instead of waiting for me, you took the volume into the
Hermitage Walk, and I was obliged to stay till you had finished it.""","['tu', 'vous']","[('vous', 192116, 192120), ('vous', 192265, 192269), ('vous', 192326, 192330), ('vous', 192419, 192423)]","(('vous', 192116, 192120), ('vous', 192265, 192269), ('vous', 192326, 192330), ('vous', 192419, 192423))",vous,192116.0,192120.0
pdnc,qID,Q447-1,you,170029,170032,4,514,14,M_1773,"""Yes,"" added Miss Tilney, ""and I remember that you undertook to read it aloud to me, and that when I was called away for only five minutes to answer a note, instead of waiting for me, you took the volume into the Hermitage Walk, and I was obliged to stay till you had finished it.""","-- Oui, ajouta Miss Tilney, je me rappelle fort bien que vous me le lisiez haut, qu'on m'appela, que je fus obligee de repondre a un billet, ce qui me retint au plus dix minutes ; qu'au lieu de m'attendre, vous allates avec le volume dans l'hermitage du jardin ; que vous ne voulutes pas revenir, et qu'il me fallut attendre pour avoir le livre jusqu'a ce que vous l'eussiez fini.",990,aligned,192059,192439,169770,170049,"-- Oui, ajouta Miss Tilney, je me rappelle fort bien que vous me le lisiez haut, qu'on m'appela, que je fus obligee de repondre a un billet, ce qui me retint au plus dix minutes ; qu'au lieu de m'attendre, vous allates avec le volume dans l'hermitage du jardin ; que vous ne voulutes pas revenir, et qu'il me fallut attendre pour avoir le livre jusqu'a ce que vous l'eussiez fini.
","Yes,"" added Miss Tilney, ""and I remember that you undertook to read it
aloud to me, and that when I was called away for only five minutes to
answer a note, instead of waiting for me, you took the volume into the
Hermitage Walk, and I was obliged to stay till you had finished it.""","['tu', 'vous']","[('vous', 192116, 192120), ('vous', 192265, 192269), ('vous', 192326, 192330), ('vous', 192419, 192423)]","(('vous', 192116, 192120), ('vous', 192265, 192269), ('vous', 192326, 192330), ('vous', 192419, 192423))",vous,192116.0,192120.0
pdnc,qID,Q448-0,you,170059,170062,1,515,14,M_1774,"""Thank you, Eleanor a most honourable testimony. You see, Miss Morland, the injustice of your suspicions. Here was I, in my eagerness to get on, refusing to wait only five minutes for my sister, breaking the promise I had made of reading it aloud, and keeping her in suspense at a most interesting part, by running away with the volume, which, you are to observe, was her own, particularly her own. I am proud when I reflect on it, and I think it must establish me in your good opinion.""","-- Grand merci, Eleonore, voila un bon temoignage en ma faveur ; il vous prouve, Miss Morland, l'injustice de vos doutes et il vous fait voir que ce n'est pas sans empressement, sans avidite meme, que je m'occupe de la lecture des romans. Vous le voyez, je refuse d'attendre ma soeur pendant dix minutes seulement ; je manque a la promesse que je lui avais faite de lui lire haut ; je la laisse en suspens dans l'endroit le plus interessant ; je me sauve avec le volume, et observez qu'il est a elle, a elle seule, en verite je suis fier, en rappelant cela, de penser que vous en prendrez une bonne opinion de moi.",989,aligned,192441,193055,170053,170538,"-- Grand merci, Eleonore, voila un bon temoignage en ma faveur ; il vous prouve, Miss Morland, l'injustice de vos doutes et il vous fait voir que ce n'est pas sans empressement, sans avidite meme, que je m'occupe de la lecture des romans. Vous le voyez, je refuse d'attendre ma soeur pendant dix minutes seulement ; je manque a la promesse que je lui avais faite de lui lire haut ; je la laisse en suspens dans l'endroit le plus interessant ; je me sauve avec le volume, et observez qu'il est a elle, a elle seule, en verite je suis fier, en rappelant cela, de penser que vous en prendrez une bonne opinion de moi.
","Thank you, Eleanor a most honourable testimony. You see, Miss Morland,
the injustice of your suspicions. Here was I, in my eagerness to get
on, refusing to wait only five minutes for my sister, breaking the
promise I had made of reading it aloud, and keeping her in suspense at
a most interesting part, by running away with the volume, which, you
are to observe, was her own, particularly her own. I am proud when I
reflect on it, and I think it must establish me in your good opinion.""","['tu', 'vous']","[('vous', 192509, 192513), ('vous', 192568, 192572), ('vous', 192680, 192684), ('vous', 193013, 193017)]","(('vous', 192509, 192513), ('vous', 192568, 192572), ('vous', 192680, 192684), ('vous', 193013, 193017))",vous,192509.0,192513.0
pdnc,qID,Q448-0,Eleanor,170064,170071,1,515,14,M_1775,"""Thank you, Eleanor a most honourable testimony. You see, Miss Morland, the injustice of your suspicions. Here was I, in my eagerness to get on, refusing to wait only five minutes for my sister, breaking the promise I had made of reading it aloud, and keeping her in suspense at a most interesting part, by running away with the volume, which, you are to observe, was her own, particularly her own. I am proud when I reflect on it, and I think it must establish me in your good opinion.""","-- Grand merci, Eleonore, voila un bon temoignage en ma faveur ; il vous prouve, Miss Morland, l'injustice de vos doutes et il vous fait voir que ce n'est pas sans empressement, sans avidite meme, que je m'occupe de la lecture des romans. Vous le voyez, je refuse d'attendre ma soeur pendant dix minutes seulement ; je manque a la promesse que je lui avais faite de lui lire haut ; je la laisse en suspens dans l'endroit le plus interessant ; je me sauve avec le volume, et observez qu'il est a elle, a elle seule, en verite je suis fier, en rappelant cela, de penser que vous en prendrez une bonne opinion de moi.",989,aligned,192441,193055,170053,170538,"-- Grand merci, Eleonore, voila un bon temoignage en ma faveur ; il vous prouve, Miss Morland, l'injustice de vos doutes et il vous fait voir que ce n'est pas sans empressement, sans avidite meme, que je m'occupe de la lecture des romans. Vous le voyez, je refuse d'attendre ma soeur pendant dix minutes seulement ; je manque a la promesse que je lui avais faite de lui lire haut ; je la laisse en suspens dans l'endroit le plus interessant ; je me sauve avec le volume, et observez qu'il est a elle, a elle seule, en verite je suis fier, en rappelant cela, de penser que vous en prendrez une bonne opinion de moi.
","Thank you, Eleanor a most honourable testimony. You see, Miss Morland,
the injustice of your suspicions. Here was I, in my eagerness to get
on, refusing to wait only five minutes for my sister, breaking the
promise I had made of reading it aloud, and keeping her in suspense at
a most interesting part, by running away with the volume, which, you
are to observe, was her own, particularly her own. I am proud when I
reflect on it, and I think it must establish me in your good opinion.""",['Eleanor'],"[(None, None, None)]","((None, None, None),)",Eleonore,192457.0,192465.0
pdnc,qID,Q448-0,You,170101,170104,0,515,14,M_1776,"""Thank you, Eleanor a most honourable testimony. You see, Miss Morland, the injustice of your suspicions. Here was I, in my eagerness to get on, refusing to wait only five minutes for my sister, breaking the promise I had made of reading it aloud, and keeping her in suspense at a most interesting part, by running away with the volume, which, you are to observe, was her own, particularly her own. I am proud when I reflect on it, and I think it must establish me in your good opinion.""","-- Grand merci, Eleonore, voila un bon temoignage en ma faveur ; il vous prouve, Miss Morland, l'injustice de vos doutes et il vous fait voir que ce n'est pas sans empressement, sans avidite meme, que je m'occupe de la lecture des romans. Vous le voyez, je refuse d'attendre ma soeur pendant dix minutes seulement ; je manque a la promesse que je lui avais faite de lui lire haut ; je la laisse en suspens dans l'endroit le plus interessant ; je me sauve avec le volume, et observez qu'il est a elle, a elle seule, en verite je suis fier, en rappelant cela, de penser que vous en prendrez une bonne opinion de moi.",989,aligned,192441,193055,170053,170538,"-- Grand merci, Eleonore, voila un bon temoignage en ma faveur ; il vous prouve, Miss Morland, l'injustice de vos doutes et il vous fait voir que ce n'est pas sans empressement, sans avidite meme, que je m'occupe de la lecture des romans. Vous le voyez, je refuse d'attendre ma soeur pendant dix minutes seulement ; je manque a la promesse que je lui avais faite de lui lire haut ; je la laisse en suspens dans l'endroit le plus interessant ; je me sauve avec le volume, et observez qu'il est a elle, a elle seule, en verite je suis fier, en rappelant cela, de penser que vous en prendrez une bonne opinion de moi.
","Thank you, Eleanor a most honourable testimony. You see, Miss Morland,
the injustice of your suspicions. Here was I, in my eagerness to get
on, refusing to wait only five minutes for my sister, breaking the
promise I had made of reading it aloud, and keeping her in suspense at
a most interesting part, by running away with the volume, which, you
are to observe, was her own, particularly her own. I am proud when I
reflect on it, and I think it must establish me in your good opinion.""",['Toi'],"[(None, None, None)]","((None, None, None),)",vous,192509.0,192513.0
